"NúmeroCaso","Ano","Data","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Resumo","iso_alpha","iso_num","Navio","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","OBS","","","","","","","","","","",""
"#VALUE!","2018","2/17/2018","22:50","Noturno","6.2983333333333","2.505","Benin","Duty OOW on board an anchored tanker noticed three armed persons on deck and immediately raised the alarm. SSAS activated and all crew retreated to the citadel. The IMB Piracy Reporting Centre received the distress from the CSO and immediately informed the Benin Authorities.
Three patrol boats were dispatched to the location. They searched the waters around the tanker. A navy team boarded the tanker. On confirmation from the navy team that the tanker was clear of pirates, the Master and crew emerged from the citadel. Further investigation revealed that the ship's office port hole was damaged by gunfire and other ship's property found damaged.","BEN","204","SEAM EMPEROR","Tanker","IlhasMarshall","Fundeado","5","Mar Territorial","ROUBO","3","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","","","","","","","","","","","",""
"#VALUE!","2018","2/26/2018","23:20","Noturno","6.2716666666667","2.4873333333333","Benin","Five armed persons approached an anchored tanker in a speed boat. As they boarded the tanker, they commenced firing and injured one of the Benin Navy guards on board. All crew except the OOW on the bridge retreated into the citadel.
As the armed persons made their way to the bridge, where they fired upon and injured another Navy Guard. They took the OOW hostage and demanded that the Master, Chief Officer and Chief Engineer come to the bridge.
The armed persons then instructed the Master to heave up anchor, but when they were told that the tanker was in ballast, they stole the crew's property, kidnapped the Master and one engineer and escaped in the tanker's rescue boat.
The Benin Navy was notified to evacuate the injured guards. Once the armed persons were ashore they released the Master and engineer, who were able to contact the local police, later returning to the tanker.","BEN","204","ST MARSEILLE","Tanker","Luxemburgo","Fundeado","6","Mar Territorial","RAPTO/ROUBO","5","Machine Gun","0","0","0","1","2","1","1","0","0","1","0","0","1","1","0","1","0","","","","","","","","","","","",""
"#VALUE!","2018","3/22/2018","1:15","Noturno","6.2566666666667","2.5083333333333","Benin","Eight persons in a small boat, armed with guns and knives boarded an anchored reefer ship. They demanded that the crew start the main engine and set sail. As the engines were unable to start, they stole the crew's and ship's property and left the vessel. Incident reported to Benin Navy which dispatched a naval vessel to investigate.","BEN","204","ISLEMAN","General Cargo","Panamá","Fundeado","7.5","Mar Territorial","ROUBO","8","Machine Gun/ Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","","","","","","",""
"#VALUE!","2019","1/2/2019","0:00","Noturno","5.4666666666667","2.35","Benin","Armed pirates attack and boarded a ship
underway. Six crew members reported kidnapped.
The remaining crew sailed the ship to a safe port.
On 01.02.2019, the crew members were released
safely.","BEN","204","MSC MANDY","Container","Panamá","Navegar","55","Águas Internacionais","RAPTO","UNK","UNK","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","FORAM LIBERTADOS PASSADO 1 MÊS","","","","","","","","","","",""
"#VALUE!","2019","11/2/2019","3:20","Noturno","6.2483333333333","2.5483333333333","Benin","Armed persons boarded an anchored ship.
Incident reported to the Authorities who dispatched
a patrol boat to the ship’s location. It was reported
that nine crew members were found missing from
the ship. The remaining crew with the assistance
of the patrol boat sailed the ship to a safe port. On
12 Dec 2019, the Owners confirmed that the nine
kidnapped crew members were released safely on
06 Dec 2019","BEN","204","BONITA","Bulk Carrier","Noruega","Fundeado","9","Mar Territorial","RAPTO","UNK","UNK","0","0","0","1","9","0","0","0","0","1","0","1","0","0","0","0","0","FORAM LIBERTADOS 1 MÊS DEPOIS","","","","","","","","","","",""
"#VALUE!","2019","12/15/2019","8:00","Diurno","4.3931666666667","2.0525","Benin","Around six heavily armed pirates boarded the
tanker underway. They took hostage all crew
members and destroyed some equipment resulting
in the tanker going into a blackout condition. The
remaining crew sent a distress and requested to
be towed to a safe area. Upon receiving the
information, the IMB Piracy Reporting Centre
immediately notified and liaised with the Regional
Authorities to provide assistance to the tanker. A
Togo Navy ship was dispatched to the location of
the tanker and made arrangements to tow the
tanker. Twenty crew were reported missing.
Update 21/01/2020 from IMBKL: On 20 Jan 2020,
the Owners confirmed that 19 kidnapped crew
members were released safely on 18 Jan 2020,
and one crew member died due to illness during
the captive.","BEN","204","DUKE","Product Tanker","IlhasMarshall","Navegar","118","Águas Internacionais","HOMICIDIO/RAPTO","6","Machine Gun","0","1","UNK","1","20","0","0","1","1","1","0","1","0","0","0","0","0","LIBERTADOS PASSADO 1 MÊS","","","","","","","","","","",""
"#VALUE!","2020","2/20/2020","1:00","Noturno","5.1385","2.1023333333333","Benin","While underway pirates with armed attacked a
tanker and kidnapped nine crew members. Vessel
sailed to a safe port. Investigations are ongoing.","BEN","204","NAME WITHHELD","Product tanker","Libéria","Navegar","75","Águas Internacionais","RAPTO","UNK","UNK","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",""
"#VALUE!","2020","3/5/2020","12:45","Diurno","5.6015","2.3395","Benin","Six armed persons boarded the tanker underway.
Distress signal activated and regional authorities
notified. All non-essential crew mustered in citadel.
The Benin Navy responded, boarded the tanker
and rescued the crew. One crew reported missing.
On 30 Mar 2020, the Owners confirmed that the
kidnapped crew was released safely on
28.03.2020.","BEN","204","MINERVA VIRGO","Product tanker","Grécia","Navegar","45","Águas Internacionais","RAPTO","6","UNK","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
"#VALUE!","2020","3/26/2020","8:30","Diurno","5.9966666666667","2.3533333333333","Benin","Around five persons in a speed boat approached
the tanker underway. PA announcement was
made, accommodation locked down and all nonessential
crew mustered in the citadel. Master
increased speed and commenced evasive
manoeuvres, resulting in the persons aborting the
approach and moving away. The tanker and crew
safe.","BEN","204","PYXIS THETA","Product tanker","Malta","Navegar","21","Águas Internacionais","NCONSEGUIDO","5","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
"#VALUE!","2020","4/18/2020","23:30","Noturno","6.2798333333333","2.54","Benin","Armed persons boarded an anchored container
ship. Alarm raised and crew took shelter in the
citadel. Incident reported to the Benin Authorities.
A patrol boat in the vicinity was diverted to the
location to rescue the crew members and to
provide assistance to the ship. Eight crew reported
missing from the ship.","BEN","204","NAME WITHHELD","Container","Portugal","Fundeado","5.5","Mar Territorial","RAPTO","","UNK","0","0","0","1","8","0","0","0","0","1","1","1","0","1","0","0","0","","","","","","","","","","","",""
"#VALUE!","2020","5/19/2020","20:10","Noturno","5.1383333333333","2.2983333333333","Benin","Two pirates armed with AK47 rifles in a boat
approached and boarded a drifting container ship.
Alarm raised, deck lights switched off,
accommodation locked down and engines started
and headed towards Tema. Ghana navy was
notified and requested to board to search the
vessel on arrival. All crew safe. Nothing reported
stolen","BEN","204","ATLANTIC DISCOVERER","Container","IlhasMarshall","Navegar","73","Águas Internacionais","NCONSEGUIDO","2","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","","","","","","","","","","","",""
"#VALUE!","2020","7/2/2020","22:20","Noturno","3.8216666666667","2.4166666666667","Benin","Armed pirates attacked and boarded a general cargo ship that was drifting and awaiting operational instructions. When the AB came on the bridge to start his watch duty, he found there was no one on the bridge. The chief officer later found five crew comprising master, chief engineer, 3rd officer, electrical engineer and chief cook missing. The perpetrators also stole ship’s properties, cash and crew personal belongings before escaping in a small boat. Authorities informed, crew mustered and a search was carried out onboard the ship. The remaining 15 crew are reported safe. On 04.08.2020 the owners confirmed the 5 kidnapped crew members were released on 31.07.2020","BEN","204","KOTA BUDI","General cargo","Singapura","Navegar","150","Águas Internacionais","RAPTO/ROUBO","","UNK","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"#VALUE!","2020","11/7/2020","6:15","Noturno","3.5205","2.559","Benin","While underway, perpetrators boarded the tanker.
The crew retreated to the citadel and the master
was able to establish communication with the
company office / CSO via satellite phone.
At about 0855 hrs (UTC), the Italian Navy informed
that the Italian frigate “Federico Martinengo
(F596)” was responding and proceeding towards
the ship. The Italian frigate subsequently sent its
helicopter to the location of Torm Alexandra at
about 1100 hrs (UTC). Upon seeing the helicopter,
the perpetrators escaped from the ship.
The Italian frigate arrived at the location of the ship
at about 1600 hrs (UTC). The Navy personnel
from the Italian frigate boarded the ship and did a
sweep to ascertain that the perpetrators had left
the ship. The crew came out from the citadel when
the all clear was given.","BEN","204","TORM ALEXANDRA","Chemical Tanker","Singapura","Navegar","195","Águas Internacionais","NCONSEGUIDO","","UNK","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","","","","","","","","","","","",""
"#VALUE!","2020","11/9/2020","6:30","Noturno","4.4383333333333","2.7","Benin","Duty officer onboard the ship noticed a speed boat
approaching and raised the alarm. Master
transmitted a distress alert and fired a rocket flare
resulting in the boat moving away temporarily and
then commenced the approach again. Eight armed
persons were identified in the approaching boat.
All crew retreated into the citadel. The onboard
Benin Navy personnel fired warning shots which
resulted in the boat aborting and moving away. All
crew safe.","BEN","204","BOB BARKER","Research Ship","Países Baixos","Navegar","116","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","","","","","","","","","","","",""
"#VALUE!","2020","11/9/2020","20:30","Noturno","4.757","2.4471666666667","Benin","A product tanker underway was approached by
two skiffs. Alarm raised and all non-essential crew
mustered in the citadel. The Master increased
speed, commenced evasive manoeuvres,
activated the fire pump and notified the regional
authorities. The skiffs attempted to close in and
fired upon the vessel. The vessel hardening and
evasive manoeuvres resulted in the skiff aborting
the attack and moving away. Vessel and crew
reported safe.","BEN","204","LA BOHEME","Product tanker","IlhasMarshall","Navegar","95","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
"#VALUE!","2020","11/11/2020","1:00","Noturno","5.2","2.5833333333333","Benin","Around eight armed pirates in a skiff chased and
attempted to board a tanker underway. Master
raised the alarm, increased speed, took evasive
manoeuvres and activated the distress alert. As
the skiff closed in, the pirates opened fire towards
the bridge and accommodation. A Nigerian Navy
patrol boat responded to the distress alert. Due to
the hardening measures taken by the Master, the
skiff aborted the attack. The patrol boat
rendezvoused with the tanker and escorted her to
a safe port. Some bridge and accommodation
damage were reported due to the firing.","BEN","204","JANE","Product tanker","IlhasMarshall","Navegar","70","Águas Internacionais","DANIFICADO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","","","","","","","","","","","",""
